날짜,종목코드,Close,Open,High,Low,Volume,일별수익률,변동성(20일),종목명,시장구분
2022-06-03,005930,66800,67200,67300,66800,8222883,0.0014992503748125774,878.5604253849775,삼성전자,KOSPI
2022-06-07,005930,65500,66200,66400,65400,19355755,-0.019461077844311392,920.1115493014397,삼성전자,KOSPI
2022-06-08,005930,65300,65400,65700,65300,12483180,-0.003053435114503844,963.2592699022587,삼성전자,KOSPI
2022-06-09,005930,65200,65100,65200,64500,25790725,-0.0015313935681470214,995.0403324277341,삼성전자,KOSPI
2022-06-10,005930,63800,64000,64400,63800,22193552,-0.021472392638036797,1163.875106339978,삼성전자,KOSPI
2022-06-13,005930,62100,62400,62800,62100,22157816,-0.026645768025078342,1491.8286200428481,삼성전자,KOSPI
2022-06-14,005930,61900,61200,62200,61100,24606419,-0.0032206119162641045,1796.6269565640591,삼성전자,KOSPI
2022-06-15,005930,60700,61300,61500,60200,26811224,-0.01938610662358642,2170.34438208366,삼성전자,KOSPI
2022-06-16,005930,60900,61300,61800,60500,23394895,0.0032948929159801743,2395.478196409578,삼성전자,KOSPI
2022-06-17,005930,59800,59400,59900,59400,29053450,-0.01806239737274218,2635.5614602065943,삼성전자,KOSPI
2022-06-20,005930,58700,59800,59900,58100,34111306,-0.018394648829431426,2935.6744047196917,삼성전자,KOSPI
2022-06-21,005930,58500,58700,59200,58200,25148109,-0.0034071550255536653,3132.9992356408766,삼성전자,KOSPI
2022-06-22,005930,57600,59000,59100,57600,23334687,-0.01538461538461533,3334.5835374782646,삼성전자,KOSPI
2022-06-23,005930,57400,57700,58000,56800,28338608,-0.00347222222222221,3545.8500576841866,삼성전자,KOSPI
2022-06-24,005930,58400,57900,59100,57700,23256103,0.017421602787456525,3621.0495716021346,삼성전자,KOSPI
2022-06-27,005930,58800,59000,59900,58300,18122236,0.006849315068493178,3653.156529849077,삼성전자,KOSPI
2022-06-28,005930,59400,59200,59500,58700,13540538,0.010204081632652962,3586.8326446954047,삼성전자,KOSPI
2022-06-29,005930,58000,58500,58800,58000,14677138,-0.023569023569023573,3447.1154989582083,삼성전자,KOSPI
2022-06-30,005930,57000,57200,57600,57000,18915142,-0.017241379310344862,3315.1764262014935,삼성전자,KOSPI
2022-07-01,005930,56200,56900,57500,55900,24982097,-0.01403508771929829,3215.750710421899,삼성전자,KOSPI
2022-07-04,005930,57100,56100,57400,55700,17807126,0.016014234875444844,2952.1223409251647,삼성전자,KOSPI
2022-07-05,005930,57200,57600,58200,57200,14216539,0.0017513134851139256,2730.3363972421535,삼성전자,KOSPI
2022-07-06,005930,56400,57300,57300,56400,16820461,-0.013986013986013957,2483.7312762518372,삼성전자,KOSPI
2022-07-07,005930,58200,56400,58700,56300,21322833,0.03191489361702127,2058.7361989439314,삼성전자,KOSPI
2022-07-08,005930,58700,58600,59300,58200,15339271,0.00859106529209619,1706.1807148068897,삼성전자,KOSPI
2022-07-11,005930,58800,59300,59600,58700,13042624,0.0017035775127767216,1502.3753122796484,삼성전자,KOSPI
2022-07-12,005930,58100,58600,58700,58100,9336061,-0.011904761904761862,1270.09116954153,삼성전자,KOSPI
2022-07-13,005930,58000,58300,58600,58000,10841315,-0.0017211703958691649,1137.5874749477061,삼성전자,KOSPI
2022-07-14,005930,57500,57500,58200,57400,15067012,-0.008620689655172376,944.1788412215825,삼성전자,KOSPI
2022-07-15,005930,60000,58400,60000,58100,18685583,0.04347826086956519,965.1833749958735,삼성전자,KOSPI
2022-07-18,005930,61900,60600,62000,60500,20832517,0.03166666666666673,1295.9044799107055,삼성전자,KOSPI
2022-07-19,005930,60900,61400,61500,60200,15248261,-0.016155088852988664,1432.9211973778395,삼성전자,KOSPI
2022-07-20,005930,60500,61800,62100,60500,16782238,-0.006568144499178974,1505.3850705139598,삼성전자,KOSPI
2022-07-21,005930,61800,61100,61900,60700,12291374,0.02148760330578514,1661.1584416969554,삼성전자,KOSPI
2022-07-22,005930,61300,61800,62200,61200,10261310,-0.008090614886731351,1762.1458210763506,삼성전자,KOSPI
2022-07-25,005930,61100,60900,61900,60800,9193681,-0.0032626427406199365,1836.3221251644343,삼성전자,KOSPI
2022-07-26,005930,61700,60800,61900,60800,6597211,0.009819967266775809,1938.1488726698942,삼성전자,KOSPI
2022-07-27,005930,61800,61300,61900,61200,7320997,0.0016207455429497752,2017.528451504856,삼성전자,KOSPI
2022-07-28,005930,61900,62300,62600,61600,10745302,0.0016181229773462036,2032.4926360972324,삼성전자,KOSPI
2022-07-29,005930,61400,62400,62600,61300,15093120,-0.008077544426494332,1923.8872381881324,삼성전자,KOSPI
2022-08-01,005930,61300,61000,61700,60300,13154816,-0.0016286644951140072,1851.2797849339968,삼성전자,KOSPI
2022-08-02,005930,61700,61200,61900,61000,13614895,0.006525285481239873,1774.527364799161,삼성전자,KOSPI
2022-08-03,005930,61300,61600,61600,61000,10053861,-0.00648298217179899,1554.1032276220471,삼성전자,KOSPI
2022-08-04,005930,61500,61700,61800,61200,9125439,0.0032626427406199365,1482.3168210253632,삼성전자,KOSPI
2022-08-05,005930,61500,61700,61900,61200,9567620,0.0,1428.6541329443419,삼성전자,KOSPI
2022-08-08,005930,60800,61400,61400,60600,11313150,-0.011382113821138184,1356.8539462959707,삼성전자,KOSPI
2022-08-09,005930,60000,60600,60700,59600,18251170,-0.013157894736842146,1217.1904664344645,삼성전자,KOSPI
2022-08-10,005930,59100,58900,59200,58600,18084349,-0.015000000000000013,1098.5636555353356,삼성전자,KOSPI
2022-08-11,005930,59900,59600,60000,59300,15141941,0.013536379018612488,789.4701754308003,삼성전자,KOSPI
2022-08-12,005930,60200,59500,60700,59400,10786658,0.005008347245408995,776.361283234336,삼성전자,KOSPI
2022-08-16,005930,61000,60500,61600,60300,15036727,0.013289036544850585,752.0323341312854,삼성전자,KOSPI
2022-08-17,005930,60400,61100,61200,60300,9061518,-0.00983606557377048,764.9561390935064,삼성전자,KOSPI
2022-08-18,005930,61500,60300,61900,60000,16372754,0.01821192052980125,762.544217872333,삼성전자,KOSPI
2022-08-19,005930,60900,61400,61600,60600,6923679,-0.009756097560975618,742.8784699078533,삼성전자,KOSPI
2022-08-22,005930,60000,60300,60400,59800,8259865,-0.014778325123152691,772.89612565508,삼성전자,KOSPI
2022-08-23,005930,59100,59000,59600,59000,9041629,-0.015000000000000013,875.0939799154215,삼성전자,KOSPI
2022-08-24,005930,59000,59200,59500,59000,8888486,-0.0016920473773265332,942.7144457977673,삼성전자,KOSPI
2022-08-25,005930,59700,59200,59700,59000,5767902,0.011864406779660941,932.3992819884804,삼성전자,KOSPI
2022-08-26,005930,60000,60300,60900,59900,9499995,0.005025125628140614,889.8698899573093,삼성전자,KOSPI
2022-08-29,005930,58600,58700,58900,58600,9841329,-0.023333333333333317,960.7425856021351,삼성전자,KOSPI
2022-08-30,005930,58800,58700,59000,58300,9690044,0.0034129692832765013,996.044809814246,삼성전자,KOSPI
2022-08-31,005930,59700,58200,59900,58200,14203512,0.015306122448979664,941.7229450656708,삼성전자,KOSPI
2022-09-01,005930,58400,58700,58900,58300,14905777,-0.021775544388609736,977.9005438612933,삼성전자,KOSPI
2022-09-02,005930,57500,58300,58600,57500,15040310,-0.015410958904109595,1061.5157980330237,삼성전자,KOSPI
2022-09-05,005930,57100,57400,57800,56800,11425977,-0.006956521739130417,1144.4488445949607,삼성전자,KOSPI
2022-09-06,005930,57100,57200,57600,56900,7503086,0.0,1233.3096251870213,삼성전자,KOSPI
2022-09-07,005930,56000,56700,56700,55900,17384854,-0.019264448336252182,1438.2006301735453,삼성전자,KOSPI
2022-09-08,005930,55600,56200,56400,55600,18000016,-0.0071428571428571175,1648.563968396356,삼성전자,KOSPI
2022-09-13,005930,58100,57000,58500,56800,17166581,0.04496402877697836,1647.414241837957,삼성전자,KOSPI
2022-09-14,005930,56800,56200,57200,56100,12524961,-0.022375215146299476,1685.0035139741603,삼성전자,KOSPI
2022-09-15,005930,56000,57000,57100,56000,11664819,-0.014084507042253502,1706.7281718632244,삼성전자,KOSPI
2022-09-16,005930,56200,55600,56400,55500,13456503,0.0035714285714285587,1720.91621864022,삼성전자,KOSPI
2022-09-19,005930,56400,56300,57000,56000,12278653,0.003558718861210064,1595.882860758635,삼성전자,KOSPI
2022-09-20,005930,55800,56400,57000,55800,14041465,-0.010638297872340385,1522.281874444797,삼성전자,KOSPI
2022-09-21,005930,55300,55400,55500,55000,11863700,-0.008960573476702538,1526.7440415541366,삼성전자,KOSPI
2022-09-22,005930,54400,54600,54700,54300,12786510,-0.016274864376130238,1635.1001900736708,삼성전자,KOSPI
2022-09-23,005930,54500,54400,54900,54200,10555964,0.0018382352941177516,1700.7738176922219,삼성전자,KOSPI
2022-09-26,005930,53900,53700,54200,53600,15008449,-0.011009174311926606,1728.3700870747398,삼성전자,KOSPI
2022-09-27,005930,54200,53800,54200,53500,16631289,0.005565862708719838,1649.7527725469417,삼성전자,KOSPI
2022-09-28,005930,52900,53900,54400,52500,19991129,-0.023985239852398532,1760.165961074785,삼성전자,KOSPI
2022-09-29,005930,52600,53300,53700,52600,13882080,-0.005671077504725952,1829.257830522073,삼성전자,KOSPI
2022-09-30,005930,53100,52300,53600,51800,22503249,0.009505703422053147,1703.394443920419,삼성전자,KOSPI
2022-10-04,005930,55200,55300,55400,54500,19148435,0.039548022598870025,1571.2130747660533,삼성전자,KOSPI
2022-10-05,005930,56000,56900,57200,55400,22458970,0.01449275362318847,1501.7183140445643,삼성전자,KOSPI
2022-10-06,005930,56300,56700,57300,56300,14944446,0.005357142857142838,1463.0897371478536,삼성전자,KOSPI
2022-10-07,005930,56200,55900,56900,55200,16886813,-0.001776198934280604,1418.6260959111132,삼성전자,KOSPI
2022-10-11,005930,55400,54400,55700,54000,21437877,-0.014234875444839812,1408.7975462485008,삼성전자,KOSPI
2022-10-12,005930,55800,55700,57000,55200,18408910,0.0072202166064982976,1412.1558733108477,삼성전자,KOSPI
2022-10-13,005930,55200,55400,56100,55200,13784602,-0.010752688172043001,1243.4671392183218,삼성전자,KOSPI
2022-10-14,005930,56300,56200,56500,55800,12924326,0.019927536231884035,1212.337889325721,삼성전자,KOSPI
2022-10-17,005930,56600,55800,57000,55700,13641878,0.005328596802841812,1243.202570613074,삼성전자,KOSPI
2022-10-18,005930,56500,56700,57100,55800,14820702,-0.0017667844522968323,1258.6960671558847,삼성전자,KOSPI
2022-10-19,005930,55800,56700,56900,55700,12660652,-0.012389380530973493,1233.736302115611,삼성전자,KOSPI
2022-10-20,005930,55500,55200,56000,55100,17107653,-0.005376344086021501,1226.580612923589,삼성전자,KOSPI
2022-10-21,005930,55900,55100,56300,55100,11456060,0.007207207207207134,1239.3865205691195,삼성전자,KOSPI
2022-10-24,005930,57500,57000,57500,56700,16944503,0.028622540250447193,1335.388766575017,삼성전자,KOSPI
2022-10-25,005930,57700,57000,58600,57000,17405678,0.003478260869565153,1426.8478324061446,삼성전자,KOSPI
2022-10-26,005930,59400,58000,59600,57700,20824967,0.029462738301559765,1631.7491422268015,삼성전자,KOSPI
2022-10-27,005930,59500,59700,60100,58900,21756712,0.0016835016835017313,1796.51709822382,삼성전자,KOSPI
2022-10-28,005930,57300,58900,59200,57200,20924937,-0.036974789915966366,1665.4065411689814,삼성전자,KOSPI
2022-10-31,005930,59400,58100,59900,58000,18999514,0.03664921465968596,1586.1572232417927,삼성전자,KOSPI
2022-11-01,005930,60000,59900,60300,59500,17201647,0.010101010101010166,1550.8486641021352,삼성전자,KOSPI
2022-11-02,005930,59600,59700,60000,59300,13202919,-0.00666666666666671,1611.627160748778,삼성전자,KOSPI
2022-11-03,005930,59200,58600,59800,58100,17492162,-0.006711409395973145,1655.4455593585703,삼성전자,KOSPI
2022-11-04,005930,59400,59100,59500,58400,12445841,0.0033783783783782884,1705.687081809744,삼성전자,KOSPI
2022-11-07,005930,60200,59700,60300,59400,12437246,0.013468013468013407,1788.8249598108014,삼성전자,KOSPI
2022-11-08,005930,61800,60500,61900,60500,18273898,0.02657807308970095,1938.8276435977891,삼성전자,KOSPI
2022-11-09,005930,62000,62000,62200,61300,14045592,0.003236245954692629,2071.4602019882163,삼성전자,KOSPI
2022-11-10,005930,60400,61400,61500,60400,21087633,-0.02580645161290318,1994.7298986131084,삼성전자,KOSPI
2022-11-11,005930,62900,63100,63200,62300,20037163,0.041390728476821126,2151.4010123148782,삼성전자,KOSPI
2022-11-14,005930,61900,62900,62900,61700,15973416,-0.015898251192368873,2188.3603571239328,삼성전자,KOSPI
2022-11-15,005930,62400,62200,62500,61600,12310986,0.008077544426494443,2217.6089541856154,삼성전자,KOSPI
2022-11-16,005930,62700,62400,62700,61700,12909260,0.004807692307692291,2165.829122870429,삼성전자,KOSPI
2022-11-17,005930,61400,62000,62000,61300,13298296,-0.020733652312599715,1949.6558400745628,삼성전자,KOSPI
2022-11-18,005930,61800,61800,62400,61400,12236503,0.006514657980456029,1725.314616618023,삼성전자,KOSPI
2022-11-21,005930,61400,61400,61800,60800,9378097,-0.006472491909385147,1605.4512400601063,삼성전자,KOSPI
2022-11-22,005930,60600,60900,61200,60300,9411289,-0.013029315960912058,1461.8931489501465,삼성전자,KOSPI
2022-11-23,005930,61000,61200,61300,60700,8765050,0.0066006600660066805,1432.5079222707384,삼성전자,KOSPI
2022-11-24,005930,61400,61200,61700,60900,8125010,0.006557377049180246,1408.3958773613433,삼성전자,KOSPI
2022-11-25,005930,61000,61400,61700,60800,6677933,-0.006514657980456029,1135.4920102154679,삼성전자,KOSPI
2022-11-28,005930,60100,60500,60500,59800,8589032,-0.014754098360655776,1092.751235715568,삼성전자,KOSPI
2022-11-29,005930,60600,59900,60600,59800,7014160,0.008319467554076532,1070.1205047735739,삼성전자,KOSPI
2022-11-30,005930,62200,60400,62200,60200,19768903,0.0264026402640265,1036.9997208546577,삼성전자,KOSPI
2022-12-01,005930,62600,63100,63200,62300,16631445,0.006430868167202508,964.5833570156519,삼성전자,KOSPI
2022-12-02,005930,60400,62500,62500,60400,15331184,-0.03514376996805113,878.0360860585735,삼성전자,KOSPI
2022-12-05,005930,60300,60900,61100,60000,13767787,-0.0016556291390728006,870.8586204672439,삼성전자,KOSPI
2022-12-06,005930,59200,59800,60100,59200,13888300,-0.018242122719734688,999.6183482235955,삼성전자,KOSPI
2022-12-07,005930,58900,58800,59600,58500,12100662,-0.0050675675675675436,1120.8079792345322,삼성전자,KOSPI
2022-12-08,005930,59200,58700,59200,58600,12986815,0.005093378607809784,1193.4029186807763,삼성전자,KOSPI
2022-12-09,005930,60400,59300,60600,59300,10529632,0.020270270270270174,1123.8444357603416,삼성전자,KOSPI
2022-12-12,005930,59500,59900,60000,59400,9036472,-0.01490066225165565,1147.7552462363938,삼성전자,KOSPI
2022-12-13,005930,59700,59600,60300,59400,9040873,0.003361344537815114,1114.7810736217536,삼성전자,KOSPI
2022-12-14,005930,60500,59800,60600,59800,8207485,0.01340033500837512,1013.0204964934304,삼성전자,KOSPI
2022-12-15,005930,59300,59800,60200,59300,8716039,-0.01983471074380161,1035.4124527783256,삼성전자,KOSPI
2022-12-16,005930,59500,58300,59500,58300,13033596,0.003372681281618828,1011.4606426247908,삼성전자,KOSPI
2022-12-19,005930,59500,59500,59900,59100,7696187,0.0,1000.776014690078,삼성전자,KOSPI
2022-12-20,005930,58600,59000,59100,58500,9284761,-0.015126050420168013,1066.462425621815,삼성전자,KOSPI
2022-12-21,005930,58000,58700,59100,58000,10356971,-0.010238907849829393,1154.6131728623989,삼성전자,KOSPI
2022-12-22,005930,59100,58100,59100,58100,10720630,0.018965517241379404,1126.7559395753938,삼성전자,KOSPI
2022-12-23,005930,58100,58200,58400,57700,9829407,-0.016920473773265665,1167.667490521621,삼성전자,KOSPI
2022-12-26,005930,57900,58000,58100,57700,6756411,-0.0034423407917383297,1237.9418403139975,삼성전자,KOSPI
2022-12-27,005930,58100,58000,58400,57900,10667027,0.003454231433505983,1265.5350439116369,삼성전자,KOSPI
2022-12-28,005930,56600,57600,57600,56400,14665410,-0.025817555938037917,1267.8618553338267,삼성전자,KOSPI
2022-12-29,005930,55300,56000,56200,55300,11295935,-0.02296819787985871,1308.866524496434,삼성전자,KOSPI
2023-01-02,005930,55500,55500,56100,55200,10031448,0.003616636528029016,1463.737106105287,삼성전자,KOSPI
2023-01-03,005930,55400,55400,56000,54500,13547030,-0.0018018018018017834,1580.2314953662246,삼성전자,KOSPI
2023-01-04,005930,57800,55700,58000,55600,20188071,0.04332129963898912,1574.6261043247882,삼성전자,KOSPI
2023-01-05,005930,58200,58200,58800,57600,15682826,0.006920415224913601,1569.411555831979,삼성전자,KOSPI
2023-01-06,005930,59000,58300,59400,57900,17334989,0.013745704467353903,1564.0702635986947,삼성전자,KOSPI
2023-01-09,005930,60700,59700,60700,59600,18640107,0.028813559322034,1586.547061686912,삼성전자,KOSPI
2023-01-10,005930,60400,60200,61100,59900,14859797,-0.0049423393739703725,1633.9812535161202,삼성전자,KOSPI
2023-01-11,005930,60500,61000,61200,60300,12310751,0.0016556291390728006,1677.7177480450248,삼성전자,KOSPI
2023-01-12,005930,60500,61100,61200,59900,16102561,0.0,1677.7177480450248,삼성전자,KOSPI
2023-01-13,005930,60800,60500,61200,60400,12510328,0.0049586776859504855,1751.9537965549102,삼성전자,KOSPI
2023-01-16,005930,61100,61300,61600,60800,10039972,0.004934210526315708,1835.748807492608,삼성전자,KOSPI
2023-01-17,005930,61000,61200,61500,60600,9831456,-0.0016366612111292644,1905.697827706775,삼성전자,KOSPI
2023-01-18,005930,60400,60700,61000,59900,11584041,-0.00983606557377048,1946.2785001124596,삼성전자,KOSPI
2023-01-19,005930,61500,60500,61500,60400,12808490,0.01821192052980125,2033.5281758818264,삼성전자,KOSPI
2023-01-20,005930,61800,62100,62300,61100,9646327,0.004878048780487809,2134.9473061413028,삼성전자,KOSPI
2023-01-25,005930,63400,63500,63700,63000,16822710,0.025889967637540368,2333.1647808795774,삼성전자,KOSPI
2023-01-26,005930,63900,63800,63900,63300,13278277,0.007886435331230235,2522.420516717603,삼성전자,KOSPI
2023-01-27,005930,64600,64400,65000,63900,18760182,0.010954616588419341,2729.873719847824,삼성전자,KOSPI
2023-01-30,005930,63300,64900,64900,63100,20995234,-0.020123839009287936,2712.053989526254,삼성전자,KOSPI
2023-01-31,005930,61000,63500,63700,61000,29746731,-0.0363349131121643,2450.8645091284156,삼성전자,KOSPI
2023-02-01,005930,61800,62600,62700,61000,18570133,0.013114754098360715,2156.1356758403645,삼성전자,KOSPI
2023-02-02,005930,63500,63200,63900,62600,23285983,0.027508090614886793,1810.6119930768414,삼성전자,KOSPI
2023-02-03,005930,63800,63900,64000,63000,15194598,0.0047244094488188,1700.8975958531291,삼성전자,KOSPI
2023-02-06,005930,61600,62800,63000,61600,15529356,-0.03448275862068961,1506.162778649599,삼성전자,KOSPI
2023-02-07,005930,61900,61900,62500,61600,14491039,0.004870129870129913,1362.2253465329625,삼성전자,KOSPI
2023-02-08,005930,63100,62800,63300,62400,12243125,0.01938610662358653,1358.976007688764,삼성전자,KOSPI
2023-02-09,005930,63000,63000,63300,62300,12164865,-0.0015847860538826808,1322.22897929376,삼성전자,KOSPI
2023-02-10,005930,62800,62600,63000,62400,9382576,-0.0031746031746031633,1272.5440743065205,삼성전자,KOSPI
2023-02-13,005930,62900,62900,63000,62300,10730362,0.0015923566878981443,1211.5236166431996,삼성전자,KOSPI
2023-02-14,005930,63200,63600,63900,63200,9126664,0.004769475357710551,1166.9122548530904,삼성전자,KOSPI
2023-02-15,005930,62200,63900,63900,62000,13208103,-0.015822784810126556,1123.563410245329,삼성전자,KOSPI
2023-02-16,005930,63700,62500,63700,62400,13798831,0.02411575562700974,1091.160656799619,삼성전자,KOSPI
2023-02-17,005930,62600,62900,63300,62400,10791265,-0.017268445839874413,952.3378436358915,삼성전자,KOSPI
2023-02-20,005930,62700,62900,63000,61800,12908073,0.0015974440894568342,904.0260825301137,삼성전자,KOSPI
2023-02-21,005930,62100,62700,62800,62000,7665046,-0.009569377990430672,888.2122790367098,삼성전자,KOSPI
2023-02-22,005930,61100,61500,61800,61000,11959088,-0.01610305958132041,959.9342082718657,삼성전자,KOSPI
2023-02-23,005930,62000,61700,62500,61500,13047099,0.014729950900163713,932.7237984583292,삼성전자,KOSPI
2023-02-24,005930,61300,62300,62600,61300,10308143,-0.011290322580645107,857.536250576405,삼성전자,KOSPI
2023-02-27,005930,60500,60800,60800,60200,11155697,-0.013050570962479635,941.1079696434003,삼성전자,KOSPI
2023-02-28,005930,60600,60800,61400,60500,13715861,0.0016528925619834212,974.733431845806,삼성전자,KOSPI
2023-03-02,005930,60800,60900,61800,60500,13095682,0.0033003300330032292,1027.0550643773515,삼성전자,KOSPI
2023-03-03,005930,60500,61000,61200,60500,10711405,-0.004934210526315819,1056.6082777603,삼성전자,KOSPI
2023-03-06,005930,61500,61100,61600,60800,13630602,0.016528925619834656,987.0077054037238,삼성전자,KOSPI
2023-03-07,005930,60700,61400,61400,60700,11473280,-0.013008130081300862,1026.183527240111,삼성전자,KOSPI
2023-03-08,005930,60300,60100,60500,59900,14161857,-0.00658978583196046,1091.4018026083934,삼성전자,KOSPI
2023-03-09,005930,60100,60500,60800,59900,14334499,-0.0033167495854062867,1120.6670945656047,삼성전자,KOSPI
2023-03-10,005930,59500,59500,59700,59100,11902471,-0.009983361064891838,1183.4272263219266,삼성전자,KOSPI
2023-03-13,005930,60000,59900,60200,59300,12779724,0.008403361344537785,1193.9650880905003,삼성전자,KOSPI
2023-03-14,005930,59000,59400,59500,59000,12147346,-0.01666666666666672,1255.5560730734362,삼성전자,KOSPI
2023-03-15,005930,59800,60000,60300,59600,10482149,0.013559322033898313,1202.4098609393636,삼성전자,KOSPI
2023-03-16,005930,59900,59200,60200,59100,10611939,0.0016722408026756952,1196.6070453798277,삼성전자,KOSPI
2023-03-17,005930,61300,60800,61300,60600,14090110,0.023372287145241977,1010.6147165280978,삼성전자,KOSPI
2023-03-20,005930,60200,61100,61200,60200,9618009,-0.01794453507340943,926.4959453997167,삼성전자,KOSPI
2023-03-21,005930,60300,60500,60700,60100,8318514,0.0016611295681063787,799.9177589306548,삼성전자,KOSPI
2023-03-22,005930,61100,61000,61200,60500,8978591,0.013266998341625147,727.5590046609055,삼성전자,KOSPI
2023-03-23,005930,62300,60600,62300,60600,15381057,0.019639934533551617,820.9590027586859,삼성전자,KOSPI
2023-03-24,005930,63000,62700,63300,62300,18278602,0.011235955056179803,934.302441734789,삼성전자,KOSPI
2023-03-27,005930,62100,62600,62800,62000,11039331,-0.014285714285714235,980.265807131713,삼성전자,KOSPI
2023-03-28,005930,62900,62400,62900,62100,11614118,0.012882447665056418,1097.5930604353325,삼성전자,KOSPI
2023-03-29,005930,62700,62500,62700,62200,11216008,-0.0031796502384737746,1175.6297304669972,삼성전자,KOSPI
2023-03-30,005930,63200,63700,63700,63100,15684377,0.00797448165869219,1282.5139785839247,삼성전자,KOSPI
2023-03-31,005930,64000,64000,64000,63700,14094479,0.012658227848101333,1437.27629838342,삼성전자,KOSPI
2023-04-03,005930,63100,64000,64000,63000,11973133,-0.014062499999999978,1498.3763141972638,삼성전자,KOSPI
2023-04-04,005930,63600,63400,63800,62800,11120514,0.007923930269413626,1578.0067373613788,삼성전자,KOSPI
2023-04-05,005930,63900,63700,64000,63400,9176149,0.004716981132075526,1647.3263825138977,삼성전자,KOSPI
2023-04-06,005930,62300,63500,63600,62300,14992747,-0.025039123630672955,1615.02810795159,삼성전자,KOSPI
2023-04-07,005930,65000,63800,65200,63800,27476120,0.043338683788122,1685.628104079653,삼성전자,KOSPI
2023-04-10,005930,65700,64800,66300,64700,18777166,0.010769230769230864,1809.6524819045135,삼성전자,KOSPI
2023-04-11,005930,65900,66200,66200,65400,16323183,0.003044140030441511,1811.1569434160638,삼성전자,KOSPI
2023-04-12,005930,66000,65800,66200,65300,15021313,0.0015174506828528056,1834.4294968592765,삼성전자,KOSPI
2023-04-13,005930,66100,65600,66100,65400,15091022,0.0015151515151514694,1820.1431406984423,삼성전자,KOSPI
2023-04-14,005930,65100,66600,66600,65000,16176490,-0.015128593040847238,1805.802052449711,삼성전자,KOSPI
2023-04-17,005930,65300,65000,65600,64700,13486618,0.003072196620583778,1682.2916700613796,삼성전자,KOSPI
2023-04-18,005930,65600,65900,66000,64800,14802060,0.004594180704440953,1532.619017444188,삼성전자,KOSPI
2023-04-19,005930,65500,65500,65800,65300,10255985,-0.0015243902439023849,1413.9437195678172,삼성전자,KOSPI
2023-04-20,005930,65300,65100,65300,64600,9501169,-0.003053435114503844,1363.924291771439,삼성전자,KOSPI
2023-04-21,005930,65700,65800,65900,65400,10538622,0.006125574272588086,1360.533950910068,삼성전자,KOSPI
2023-04-24,005930,65200,65300,65700,64800,12986581,-0.007610350076103556,1250.8838980160394,삼성전자,KOSPI
2023-04-25,005930,63600,65300,65400,63400,16193271,-0.024539877300613466,1209.7846698352698,삼성전자,KOSPI
2023-04-26,005930,64100,63600,64300,63300,12664541,0.007861635220125729,1129.4619119414021,삼성전자,KOSPI
2023-04-27,005930,64600,64100,65000,63300,14779601,0.007800312012480548,1072.920264855154,삼성전자,KOSPI
2023-04-28,005930,65500,65200,65900,65000,19699481,0.01393188854489158,1067.9419459877076,삼성전자,KOSPI
2023-05-02,005930,65700,66000,66300,65100,14396948,0.003053435114503733,999.0916927521353,삼성전자,KOSPI
2023-05-03,005930,65400,65100,65600,64900,8876749,-0.004566210045662156,947.5036453200315,삼성전자,KOSPI
2023-05-04,005930,65100,65600,65700,64700,9791064,-0.004587155963302725,906.2792645002802,삼성전자,KOSPI
2023-05-08,005930,65900,66300,66300,65400,9405365,0.01228878648233489,628.511189868156,삼성전자,KOSPI
2023-05-09,005930,65300,65800,65800,65100,9366861,-0.009104704097116834,624.1625968995841,삼성전자,KOSPI
2023-05-10,005930,64600,65500,65500,64300,13057727,-0.01071975497702915,638.1511122808411,삼성전자,KOSPI
2023-05-11,005930,64200,64700,65100,64200,11648905,-0.006191950464396245,663.2456082343227,삼성전자,KOSPI
2023-05-12,005930,64100,63700,64600,63600,8693913,-0.0015576323987538387,677.0485483642342,삼성전자,KOSPI
2023-05-15,005930,64500,64100,64600,63900,8172021,0.006240249609984483,645.8572434736486,삼성전자,KOSPI
2023-05-16,005930,65400,65800,65900,65300,12334657,0.013953488372093092,651.3952636254701,삼성전자,KOSPI
2023-05-17,005930,65000,65900,65900,64800,10745504,-0.006116207951070374,648.2973651683477,삼성전자,KOSPI
2023-05-18,005930,66200,66000,66200,65700,14431704,0.01846153846153853,689.3742395138323,삼성전자,KOSPI
2023-05-19,005930,68400,67800,68400,67500,20349345,0.0332326283987916,1017.1684122835217,삼성전자,KOSPI
2023-05-22,005930,68500,68400,69000,68000,14470308,0.0014619883040936088,1258.445155946944,삼성전자,KOSPI
2023-05-23,005930,68400,68500,68700,68100,8561643,-0.0014598540145985828,1430.963973947931,삼성전자,KOSPI
2023-05-24,005930,68500,68100,68700,68000,8192896,0.0014619883040936088,1578.9736839912357,삼성전자,KOSPI
2023-05-25,005930,68800,69900,70000,68700,14231160,0.004379562043795637,1650.167455617447,삼성전자,KOSPI
2023-05-26,005930,70300,69800,70400,69500,19549511,0.021802325581395277,1861.125861860026,삼성전자,KOSPI
2023-05-30,005930,72300,71300,72300,71200,27476897,0.028449502133712556,2261.6889357525006,삼성전자,KOSPI
2023-05-31,005930,71400,72400,72500,71000,25666087,-0.012448132780082943,2483.8425240362044,삼성전자,KOSPI
2023-06-01,005930,70900,70900,71600,70600,14669296,-0.007002801120448154,2620.0441940828755,삼성전자,KOSPI
2023-06-02,005930,72200,71700,72200,71600,12161798,0.01833568406205921,2813.6883454396957,삼성전자,KOSPI
